d_loss,epoch,created_at
5516.1220703125,48,2019-12-13 05:32:44.495449
5480.021484375,48,2019-12-13 05:32:44.611518
5190.65625,48,2019-12-13 05:32:44.729680
5585.984375,48,2019-12-13 05:32:44.844975
5500.7197265625,48,2019-12-13 05:32:44.962510
5553.45458984375,48,2019-12-13 05:32:45.077473
5522.640625,48,2019-12-13 05:32:45.195123
5325.19970703125,48,2019-12-13 05:32:45.310420
5372.11279296875,48,2019-12-13 05:32:45.427828
5553.6484375,48,2019-12-13 05:32:45.548078
5202.47119140625,48,2019-12-13 05:32:45.664440
5363.22998046875,48,2019-12-13 05:32:45.778820
5291.21826171875,48,2019-12-13 05:32:45.896163
5328.97216796875,48,2019-12-13 05:32:46.012149
5251.99560546875,48,2019-12-13 05:32:46.129829
5490.74072265625,48,2019-12-13 05:32:46.245603
5551.63232421875,48,2019-12-13 05:32:46.363293
5303.15673828125,48,2019-12-13 05:32:46.479676
5376.408203125,48,2019-12-13 05:32:46.605381
5518.50146484375,48,2019-12-13 05:32:46.732031
5580.26806640625,48,2019-12-13 05:32:46.858731
5731.162109375,48,2019-12-13 05:32:46.974532
5286.283203125,48,2019-12-13 05:32:47.091208
5374.060546875,49,2019-12-13 05:32:47.214295
5377.77099609375,49,2019-12-13 05:32:47.339575
5413.6748046875,49,2019-12-13 05:32:47.460874
5404.587890625,49,2019-12-13 05:32:47.580066
5230.38720703125,49,2019-12-13 05:32:47.704661
5261.0712890625,49,2019-12-13 05:32:47.818186
5333.56884765625,49,2019-12-13 05:32:47.933181
5611.640625,49,2019-12-13 05:32:48.046201
5618.97607421875,49,2019-12-13 05:32:48.161635
5336.87744140625,49,2019-12-13 05:32:48.274641
5416.1357421875,49,2019-12-13 05:32:48.395994
5473.37744140625,49,2019-12-13 05:32:48.509967
5322.306640625,49,2019-12-13 05:32:48.625240
5381.77099609375,49,2019-12-13 05:32:48.739405
5523.88037109375,49,2019-12-13 05:32:48.855967
5569.43408203125,49,2019-12-13 05:32:48.971787
5419.33740234375,49,2019-12-13 05:32:49.089903
5281.46875,49,2019-12-13 05:32:49.205963
5419.2021484375,49,2019-12-13 05:32:49.323800
5457.7431640625,49,2019-12-13 05:32:49.440794
5413.6201171875,49,2019-12-13 05:32:49.570533
5350.9150390625,49,2019-12-13 05:32:49.687887
5965.83251953125,49,2019-12-13 05:32:49.805555
5887.8154296875,49,2019-12-13 05:32:49.921711
5426.5556640625,49,2019-12-13 05:32:50.039645
5341.6640625,49,2019-12-13 05:32:50.160776
5247.29833984375,49,2019-12-13 05:32:50.277345
5747.41748046875,49,2019-12-13 05:32:50.389964
5520.81396484375,49,2019-12-13 05:32:50.504878
5600.591796875,49,2019-12-13 05:32:50.618079
5617.89990234375,49,2019-12-13 05:32:50.743924
5509.13525390625,49,2019-12-13 05:32:50.870357
5541.494140625,49,2019-12-13 05:32:51.007673
5462.8564453125,49,2019-12-13 05:32:51.140741
5633.04052734375,49,2019-12-13 05:32:51.283156
5545.474609375,49,2019-12-13 05:32:51.419360
5561.607421875,49,2019-12-13 05:32:51.562270
5602.19287109375,49,2019-12-13 05:32:51.689384
5345.70751953125,49,2019-12-13 05:32:51.804610
5384.21435546875,49,2019-12-13 05:32:51.918928
5502.03515625,49,2019-12-13 05:32:52.039784
5325.6201171875,49,2019-12-13 05:32:52.153804
5402.28271484375,49,2019-12-13 05:32:52.283943
5404.21435546875,49,2019-12-13 05:32:52.412221
5687.15576171875,49,2019-12-13 05:32:52.548505
5613.00244140625,49,2019-12-13 05:32:52.681404
5420.95947265625,49,2019-12-13 05:32:52.816488
5553.57861328125,49,2019-12-13 05:32:52.944208
5436.462890625,49,2019-12-13 05:32:53.072526
5533.6474609375,49,2019-12-13 05:32:53.200178
5398.45751953125,49,2019-12-13 05:32:53.333830
5417.03955078125,49,2019-12-13 05:32:53.460590
5695.2783203125,49,2019-12-13 05:32:53.591879
5324.4970703125,49,2019-12-13 05:32:53.722196
5391.5517578125,49,2019-12-13 05:32:53.855955
5303.35498046875,49,2019-12-13 05:32:53.985938
5584.84765625,49,2019-12-13 05:32:54.117441
5389.34423828125,49,2019-12-13 05:32:54.248376
5302.27392578125,49,2019-12-13 05:32:54.383559
5718.75927734375,49,2019-12-13 05:32:54.523338
5309.70751953125,49,2019-12-13 05:32:54.667710
5347.1181640625,49,2019-12-13 05:32:54.803637
5544.49609375,49,2019-12-13 05:32:54.943391
5474.5302734375,49,2019-12-13 05:32:55.082005
5425.791015625,49,2019-12-13 05:32:55.225621
5432.83740234375,49,2019-12-13 05:32:55.358397
5433.77587890625,49,2019-12-13 05:32:55.494364
5401.541015625,49,2019-12-13 05:32:55.624302
5492.533203125,49,2019-12-13 05:32:55.754719
5565.544921875,49,2019-12-13 05:32:55.880475
5389.43115234375,49,2019-12-13 05:32:56.014619
5546.67822265625,49,2019-12-13 05:32:56.141720
5530.21630859375,49,2019-12-13 05:32:56.272568
5219.7392578125,49,2019-12-13 05:32:56.407753
5638.3212890625,49,2019-12-13 05:32:56.543196
5537.869140625,49,2019-12-13 05:32:56.675615
5600.99658203125,49,2019-12-13 05:32:56.810256
5554.8408203125,49,2019-12-13 05:32:56.941119
5372.41162109375,49,2019-12-13 05:32:57.071904
5396.5205078125,49,2019-12-13 05:32:57.203225
5604.17333984375,49,2019-12-13 05:32:57.338611
5229.49462890625,49,2019-12-13 05:32:57.472105
5413.98095703125,49,2019-12-13 05:32:57.600645
5315.7802734375,49,2019-12-13 05:32:57.735346
5370.40380859375,49,2019-12-13 05:32:57.864865
5276.8525390625,49,2019-12-13 05:32:57.992766
5539.7255859375,49,2019-12-13 05:32:58.120456
5585.8193359375,49,2019-12-13 05:32:58.247245
5341.15869140625,49,2019-12-13 05:32:58.374629
5402.57373046875,49,2019-12-13 05:32:58.503822
5571.52587890625,49,2019-12-13 05:32:58.641153
5622.47412109375,49,2019-12-13 05:32:58.773126
5781.05615234375,49,2019-12-13 05:32:58.905609
5307.80859375,49,2019-12-13 05:32:59.033902
5386.12890625,50,2019-12-13 05:32:59.168217
5413.1025390625,50,2019-12-13 05:32:59.297154
5430.79833984375,50,2019-12-13 05:32:59.429596
5450.916015625,50,2019-12-13 05:32:59.558854
5250.978515625,50,2019-12-13 05:32:59.689231
5295.41796875,50,2019-12-13 05:32:59.823548
5360.84716796875,50,2019-12-13 05:32:59.954889
5669.986328125,50,2019-12-13 05:33:00.084748
5651.68310546875,50,2019-12-13 05:33:00.202738
5381.79052734375,50,2019-12-13 05:33:00.333238
5434.50927734375,50,2019-12-13 05:33:00.467698
5517.25830078125,50,2019-12-13 05:33:00.602982
5339.82568359375,50,2019-12-13 05:33:00.732268
5420.49072265625,50,2019-12-13 05:33:00.864555
5545.076171875,50,2019-12-13 05:33:00.997186
5608.64013671875,50,2019-12-13 05:33:01.132471
5442.5458984375,50,2019-12-13 05:33:01.259168
5326.09228515625,50,2019-12-13 05:33:01.392117
5436.38134765625,50,2019-12-13 05:33:01.523355
5500.08544921875,50,2019-12-13 05:33:01.653548
5438.09130859375,50,2019-12-13 05:33:01.787491
5383.67041015625,50,2019-12-13 05:33:01.916490
5999.0146484375,50,2019-12-13 05:33:02.043839
5933.27734375,50,2019-12-13 05:33:02.166552
5445.21630859375,50,2019-12-13 05:33:02.290560
5370.65869140625,50,2019-12-13 05:33:02.427780
5262.5634765625,50,2019-12-13 05:33:02.562426
5782.392578125,50,2019-12-13 05:33:02.694194
5541.0380859375,50,2019-12-13 05:33:02.822413
5638.61865234375,50,2019-12-13 05:33:02.942462
5647.06201171875,50,2019-12-13 05:33:03.077386
5545.77294921875,50,2019-12-13 05:33:03.207255
5557.65966796875,50,2019-12-13 05:33:03.328465
5497.9140625,50,2019-12-13 05:33:03.464194
5652.4833984375,50,2019-12-13 05:33:03.598866
5585.5693359375,50,2019-12-13 05:33:03.740753
5587.849609375,50,2019-12-13 05:33:03.869015
5633.27685546875,50,2019-12-13 05:33:03.994666
5366.71630859375,50,2019-12-13 05:33:04.113081
5420.50732421875,50,2019-12-13 05:33:04.249907
5506.4267578125,50,2019-12-13 05:33:04.398106
5349.93505859375,50,2019-12-13 05:33:04.535183
5415.4677734375,50,2019-12-13 05:33:04.666318
5436.6591796875,50,2019-12-13 05:33:04.796784
5710.310546875,50,2019-12-13 05:33:04.925682
5643.8896484375,50,2019-12-13 05:33:05.057253
5433.650390625,50,2019-12-13 05:33:05.186376
5581.31787109375,50,2019-12-13 05:33:05.315856
5450.51953125,50,2019-12-13 05:33:05.448323
5571.7958984375,50,2019-12-13 05:33:05.579833
5403.6484375,50,2019-12-13 05:33:05.713827
5437.66845703125,50,2019-12-13 05:33:05.842803
5697.73974609375,50,2019-12-13 05:33:05.967838
5350.77783203125,50,2019-12-13 05:33:06.094714
5412.4248046875,50,2019-12-13 05:33:06.213860
5341.89697265625,50,2019-12-13 05:33:06.339334
5597.2421875,50,2019-12-13 05:33:06.468912
5424.71337890625,50,2019-12-13 05:33:06.595818
5319.03955078125,50,2019-12-13 05:33:06.728854
5750.04541015625,50,2019-12-13 05:33:06.865759
5320.70849609375,50,2019-12-13 05:33:07.006520
5369.0615234375,50,2019-12-13 05:33:07.141415
5561.744140625,50,2019-12-13 05:33:07.271559
5502.9736328125,50,2019-12-13 05:33:07.402184
5438.45361328125,50,2019-12-13 05:33:07.538518
5474.12841796875,50,2019-12-13 05:33:07.667074
5447.4580078125,50,2019-12-13 05:33:07.790629
5420.0068359375,50,2019-12-13 05:33:07.918922
5497.08203125,50,2019-12-13 05:33:08.048282
5589.9765625,50,2019-12-13 05:33:08.184074
5400.36669921875,50,2019-12-13 05:33:08.319292
5575.26123046875,50,2019-12-13 05:33:08.444711
5543.7470703125,50,2019-12-13 05:33:08.570348
5258.306640625,50,2019-12-13 05:33:08.705538
5654.2177734375,50,2019-12-13 05:33:08.834510
5561.49560546875,50,2019-12-13 05:33:08.963321
5617.55224609375,50,2019-12-13 05:33:09.088233
5589.61328125,50,2019-12-13 05:33:09.218023
5387.2802734375,50,2019-12-13 05:33:09.339689
5418.76953125,50,2019-12-13 05:33:09.458452
5615.6943359375,50,2019-12-13 05:33:09.585704
5258.48828125,50,2019-12-13 05:33:09.712368
5433.908203125,50,2019-12-13 05:33:09.833804
5348.05224609375,50,2019-12-13 05:33:09.953498
5383.20361328125,50,2019-12-13 05:33:10.067597
5303.89697265625,50,2019-12-13 05:33:10.184747
5550.45703125,50,2019-12-13 05:33:10.300379
5609.30712890625,50,2019-12-13 05:33:10.416740
5347.4765625,50,2019-12-13 05:33:10.534931
5424.9716796875,50,2019-12-13 05:33:10.654024
5578.81591796875,50,2019-12-13 05:33:10.777733
5654.81591796875,50,2019-12-13 05:33:10.903726
5800.84814453125,50,2019-12-13 05:33:11.024448
5331.21728515625,50,2019-12-13 05:33:11.156296
5412.79833984375,51,2019-12-13 05:33:11.292336
5427.69384765625,51,2019-12-13 05:33:11.419759
5456.82958984375,51,2019-12-13 05:33:11.552275
5452.23583984375,51,2019-12-13 05:33:11.683387
5269.00537109375,51,2019-12-13 05:33:11.813211
5302.71435546875,51,2019-12-13 05:33:11.944365
5383.46142578125,51,2019-12-13 05:33:12.075084
5683.7802734375,51,2019-12-13 05:33:12.203742
5679.634765625,51,2019-12-13 05:33:12.336276
5377.515625,51,2019-12-13 05:33:12.466674
5454.822265625,51,2019-12-13 05:33:12.603617
5530.5234375,51,2019-12-13 05:33:12.730576
5364.6630859375,51,2019-12-13 05:33:12.862510
5425.72509765625,51,2019-12-13 05:33:12.988293
5567.13330078125,51,2019-12-13 05:33:13.117836
5614.23486328125,51,2019-12-13 05:33:13.251585
5482.88330078125,51,2019-12-13 05:33:13.382281
5337.74267578125,51,2019-12-13 05:33:13.505850
5466.5732421875,51,2019-12-13 05:33:13.626370
5503.85302734375,51,2019-12-13 05:33:13.757035
5464.72119140625,51,2019-12-13 05:33:13.899443
5389.810546875,51,2019-12-13 05:33:14.028004
6019.12744140625,51,2019-12-13 05:33:14.150554
5939.10302734375,51,2019-12-13 05:33:14.271472
5468.234375,51,2019-12-13 05:33:14.401540
5384.55859375,51,2019-12-13 05:33:14.531370
5288.36279296875,51,2019-12-13 05:33:14.662232
5795.16064453125,51,2019-12-13 05:33:14.792079
5567.5400390625,51,2019-12-13 05:33:14.921802
5646.041015625,51,2019-12-13 05:33:15.053187
5665.4189453125,51,2019-12-13 05:33:15.199761
5552.4921875,51,2019-12-13 05:33:15.334149
5579.59375,51,2019-12-13 05:33:15.474891
5504.59814453125,51,2019-12-13 05:33:15.607323
5671.48583984375,51,2019-12-13 05:33:15.743995
5589.29150390625,51,2019-12-13 05:33:15.876081
5610.056640625,51,2019-12-13 05:33:16.006390
5640.341796875,51,2019-12-13 05:33:16.133585
5382.8916015625,51,2019-12-13 05:33:16.263707
5428.3056640625,51,2019-12-13 05:33:16.390712
5535.4853515625,51,2019-12-13 05:33:16.539463
5355.14697265625,51,2019-12-13 05:33:16.671018
5439.16455078125,51,2019-12-13 05:33:16.803454
5446.13525390625,51,2019-12-13 05:33:16.927441
5732.671875,51,2019-12-13 05:33:17.046816
5657.59912109375,51,2019-12-13 05:33:17.171655
5459.36572265625,51,2019-12-13 05:33:17.306478
5593.53076171875,51,2019-12-13 05:33:17.440541
5476.50830078125,51,2019-12-13 05:33:17.570686
5573.90771484375,51,2019-12-13 05:33:17.688878
5415.40234375,51,2019-12-13 05:33:17.813116
5435.75927734375,51,2019-12-13 05:33:17.934862
5717.1845703125,51,2019-12-13 05:33:18.057152
5353.5654296875,51,2019-12-13 05:33:18.174178
5432.42919921875,51,2019-12-13 05:33:18.291738
5348.11181640625,51,2019-12-13 05:33:18.406237
5620.37744140625,51,2019-12-13 05:33:18.522607
5438.3271484375,51,2019-12-13 05:33:18.641178
5346.47607421875,51,2019-12-13 05:33:18.760037
5756.2578125,51,2019-12-13 05:33:18.874687
5337.35009765625,51,2019-12-13 05:33:18.997049
5369.9658203125,51,2019-12-13 05:33:19.110611
5583.7939453125,51,2019-12-13 05:33:19.226539
5510.43212890625,51,2019-12-13 05:33:19.346213
5452.99951171875,51,2019-12-13 05:33:19.464975
5467.85986328125,51,2019-12-13 05:33:19.579549
5465.06640625,51,2019-12-13 05:33:19.696458
5426.7705078125,51,2019-12-13 05:33:19.811599
5520.48876953125,51,2019-12-13 05:33:19.931006
5593.7060546875,51,2019-12-13 05:33:20.047488
5420.63818359375,51,2019-12-13 05:33:20.171718
5583.22509765625,51,2019-12-13 05:33:20.287150
5571.58837890625,51,2019-12-13 05:33:20.404120
5260.58154296875,51,2019-12-13 05:33:20.523706
5676.623046875,51,2019-12-13 05:33:20.647460
5568.5537109375,51,2019-12-13 05:33:20.773567
5640.3349609375,51,2019-12-13 05:33:20.907683
5590.7158203125,51,2019-12-13 05:33:21.043037
5402.0478515625,51,2019-12-13 05:33:21.173094
5428.8330078125,51,2019-12-13 05:33:21.288737
5641.6005859375,51,2019-12-13 05:33:21.413185
5262.99951171875,51,2019-12-13 05:33:21.529766
5444.82666015625,51,2019-12-13 05:33:21.648649
5342.255859375,51,2019-12-13 05:33:21.767656
5403.07373046875,51,2019-12-13 05:33:21.884639
5305.97900390625,51,2019-12-13 05:33:22.000567
5569.8798828125,51,2019-12-13 05:33:22.122895
5620.38427734375,51,2019-12-13 05:33:22.244103
5371.83251953125,51,2019-12-13 05:33:22.371237
5434.150390625,51,2019-12-13 05:33:22.487944
5592.3984375,51,2019-12-13 05:33:22.613256
5638.84814453125,51,2019-12-13 05:33:22.739142
5814.70849609375,51,2019-12-13 05:33:22.865278
5345.34130859375,51,2019-12-13 05:33:22.981543
5433.36962890625,52,2019-12-13 05:33:23.105191
5452.9345703125,52,2019-12-13 05:33:23.230368
5473.71728515625,52,2019-12-13 05:33:23.348980
5481.5146484375,52,2019-12-13 05:33:23.466243
5275.24609375,52,2019-12-13 05:33:23.582778
5324.8974609375,52,2019-12-13 05:33:23.701402
5381.98876953125,52,2019-12-13 05:33:23.822002
5684.32568359375,52,2019-12-13 05:33:23.945782
5674.43701171875,52,2019-12-13 05:33:24.061973
5404.36474609375,52,2019-12-13 05:33:24.180497
5470.77587890625,52,2019-12-13 05:33:24.302552
5538.279296875,52,2019-12-13 05:33:24.419239
5381.75439453125,52,2019-12-13 05:33:24.533926
5461.3671875,52,2019-12-13 05:33:24.657133
5570.14306640625,52,2019-12-13 05:33:24.783364
5620.50048828125,52,2019-12-13 05:33:24.927023
5442.26318359375,52,2019-12-13 05:33:25.065903
5358.7109375,52,2019-12-13 05:33:25.209831
5481.43505859375,52,2019-12-13 05:33:25.344225
5530.62646484375,52,2019-12-13 05:33:25.481010
5455.25537109375,52,2019-12-13 05:33:25.625930
5420.25634765625,52,2019-12-13 05:33:25.759074
6038.28173828125,52,2019-12-13 05:33:25.892032
5970.15771484375,52,2019-12-13 05:33:26.024165
5462.1015625,52,2019-12-13 05:33:26.152911
5378.37353515625,52,2019-12-13 05:33:26.287182
5289.052734375,52,2019-12-13 05:33:26.424104
5825.43798828125,52,2019-12-13 05:33:26.552601
5580.1318359375,52,2019-12-13 05:33:26.683970
5670.8974609375,52,2019-12-13 05:33:26.821258
5682.84130859375,52,2019-12-13 05:33:26.957444
5564.5224609375,52,2019-12-13 05:33:27.078611
5573.96240234375,52,2019-12-13 05:33:27.213525
5521.9716796875,52,2019-12-13 05:33:27.353765
5674.28369140625,52,2019-12-13 05:33:27.486548
5611.2158203125,52,2019-12-13 05:33:27.618933
5622.62841796875,52,2019-12-13 05:33:27.750180
5660.06298828125,52,2019-12-13 05:33:27.885701
5391.42431640625,52,2019-12-13 05:33:28.018338
5444.626953125,52,2019-12-13 05:33:28.157237
5531.060546875,52,2019-12-13 05:33:28.303057
5368.26171875,52,2019-12-13 05:33:28.439239
5438.74755859375,52,2019-12-13 05:33:28.579835
5466.27880859375,52,2019-12-13 05:33:28.715436
5740.97021484375,52,2019-12-13 05:33:28.848562
5669.54931640625,52,2019-12-13 05:33:28.985876
5455.35791015625,52,2019-12-13 05:33:29.112362
5607.951171875,52,2019-12-13 05:33:29.245718
5477.509765625,52,2019-12-13 05:33:29.379615
5591.4013671875,52,2019-12-13 05:33:29.514359
5425.2001953125,52,2019-12-13 05:33:29.654131
5455.91796875,52,2019-12-13 05:33:29.788336
5722.07958984375,52,2019-12-13 05:33:29.923953
5376.134765625,52,2019-12-13 05:33:30.054625
5436.97216796875,52,2019-12-13 05:33:30.180241
5363.27099609375,52,2019-12-13 05:33:30.320381
5624.365234375,52,2019-12-13 05:33:30.456772
5447.79345703125,52,2019-12-13 05:33:30.592468
5335.56689453125,52,2019-12-13 05:33:30.726862
5775.36376953125,52,2019-12-13 05:33:30.866428
5346.68115234375,52,2019-12-13 05:33:31.009201
5393.43115234375,52,2019-12-13 05:33:31.147129
5586.04443359375,52,2019-12-13 05:33:31.282129
5528.28076171875,52,2019-12-13 05:33:31.419763
5455.92529296875,52,2019-12-13 05:33:31.553300
5486.73486328125,52,2019-12-13 05:33:31.692692
5460.72900390625,52,2019-12-13 05:33:31.835220
5435.1884765625,52,2019-12-13 05:33:31.973087
5520.52880859375,52,2019-12-13 05:33:32.107276
5617.5283203125,52,2019-12-13 05:33:32.244930
5420.2529296875,52,2019-12-13 05:33:32.382222
5597.43701171875,52,2019-12-13 05:33:32.518787
5573.244140625,52,2019-12-13 05:33:32.655083
5279.0439453125,52,2019-12-13 05:33:32.787261
5677.8544921875,52,2019-12-13 05:33:32.916769
5585.70556640625,52,2019-12-13 05:33:33.045003
5635.69677734375,52,2019-12-13 05:33:33.178658
5603.42041015625,52,2019-12-13 05:33:33.315659
5402.7578125,52,2019-12-13 05:33:33.451363
5446.3291015625,52,2019-12-13 05:33:33.587149
5633.83203125,52,2019-12-13 05:33:33.721539
5275.6708984375,52,2019-12-13 05:33:33.854538
5449.83837890625,52,2019-12-13 05:33:33.990093
5365.18212890625,52,2019-12-13 05:33:34.123735
5401.41796875,52,2019-12-13 05:33:34.252247
5321.81103515625,52,2019-12-13 05:33:34.381379
5572.36767578125,52,2019-12-13 05:33:34.512476
5630.65966796875,52,2019-12-13 05:33:34.637945
5368.89013671875,52,2019-12-13 05:33:34.753325
5449.70703125,52,2019-12-13 05:33:34.877793
5600.9765625,52,2019-12-13 05:33:35.014926
5674.28955078125,52,2019-12-13 05:33:35.155225
5828.60009765625,52,2019-12-13 05:33:35.289464
5359.60205078125,52,2019-12-13 05:33:35.424324
5443.4873046875,53,2019-12-13 05:33:35.566050
5450.20947265625,53,2019-12-13 05:33:35.696849
5479.203125,53,2019-12-13 05:33:35.834550
5472.15478515625,53,2019-12-13 05:33:35.971793
5288.080078125,53,2019-12-13 05:33:36.107285
5321.171875,53,2019-12-13 05:33:36.246692
5403.71630859375,53,2019-12-13 05:33:36.385007
5699.2548828125,53,2019-12-13 05:33:36.519594
5703.3681640625,53,2019-12-13 05:33:36.659536
5399.5048828125,53,2019-12-13 05:33:36.793021
5474.22021484375,53,2019-12-13 05:33:36.936602
5542.7177734375,53,2019-12-13 05:33:37.074895
5387.3359375,53,2019-12-13 05:33:37.214803
5450.26416015625,53,2019-12-13 05:33:37.350750
5589.04248046875,53,2019-12-13 05:33:37.490489
5637.4619140625,53,2019-12-13 05:33:37.629236
5506.32861328125,53,2019-12-13 05:33:37.768394
5356.75341796875,53,2019-12-13 05:33:37.902860
5484.22119140625,53,2019-12-13 05:33:38.035872
5524.35791015625,53,2019-12-13 05:33:38.161957
5480.60302734375,53,2019-12-13 05:33:38.295741
5406.634765625,53,2019-12-13 05:33:38.431532
6049.35205078125,53,2019-12-13 05:33:38.571416
5968.12060546875,53,2019-12-13 05:33:38.704896
5492.50830078125,53,2019-12-13 05:33:38.835648
5398.751953125,53,2019-12-13 05:33:38.967178
5307.517578125,53,2019-12-13 05:33:39.100159
5819.3046875,53,2019-12-13 05:33:39.228916
5588.4443359375,53,2019-12-13 05:33:39.360132
5668.07421875,53,2019-12-13 05:33:39.485611
5692.55078125,53,2019-12-13 05:33:39.614780
5570.49853515625,53,2019-12-13 05:33:39.740199
5598.85791015625,53,2019-12-13 05:33:39.863285
5519.5654296875,53,2019-12-13 05:33:39.988310
5688.9716796875,53,2019-12-13 05:33:40.105490
5610.48583984375,53,2019-12-13 05:33:40.221460
5630.60107421875,53,2019-12-13 05:33:40.339270
5657.2255859375,53,2019-12-13 05:33:40.455702
5406.77197265625,53,2019-12-13 05:33:40.573732
5447.48974609375,53,2019-12-13 05:33:40.691981
5553.771484375,53,2019-12-13 05:33:40.818940
5374.92626953125,53,2019-12-13 05:33:40.940778
5459.36376953125,53,2019-12-13 05:33:41.073575
5469.85888671875,53,2019-12-13 05:33:41.191733
5757.9765625,53,2019-12-13 05:33:41.318200
5677.96435546875,53,2019-12-13 05:33:41.463687
5479.7373046875,53,2019-12-13 05:33:41.597778
5602.8359375,53,2019-12-13 05:33:41.739576
5493.86767578125,53,2019-12-13 05:33:41.900758
5597.89892578125,53,2019-12-13 05:33:42.049601
5438.17822265625,53,2019-12-13 05:33:42.294968
5455.4375,53,2019-12-13 05:33:42.463150
5733.2880859375,53,2019-12-13 05:33:42.623683
5366.3623046875,53,2019-12-13 05:33:42.795018
5446.7880859375,53,2019-12-13 05:33:42.993545
5365.95849609375,53,2019-12-13 05:33:43.174815
5639.1220703125,53,2019-12-13 05:33:43.334029
5450.52978515625,53,2019-12-13 05:33:43.473115
5353.6611328125,53,2019-12-13 05:33:43.625746
5772.21875,53,2019-12-13 05:33:43.760745
5362.859375,53,2019-12-13 05:33:43.898726
5393.75390625,53,2019-12-13 05:33:44.022710
5604.70263671875,53,2019-12-13 05:33:44.147433
5525.787109375,53,2019-12-13 05:33:44.265361
5468.9296875,53,2019-12-13 05:33:44.384595
5487.34130859375,53,2019-12-13 05:33:44.500425
5474.69189453125,53,2019-12-13 05:33:44.624632
5438.9794921875,53,2019-12-13 05:33:44.745917
5540.29931640625,53,2019-12-13 05:33:44.862851
5613.521484375,53,2019-12-13 05:33:44.979680
5440.291015625,53,2019-12-13 05:33:45.103200
5596.90576171875,53,2019-12-13 05:33:45.219450
5589.52294921875,53,2019-12-13 05:33:45.337464
5270.7890625,53,2019-12-13 05:33:45.461544
5688.7724609375,53,2019-12-13 05:33:45.584440
5578.6962890625,53,2019-12-13 05:33:45.709945
5661.36572265625,53,2019-12-13 05:33:45.829701
5611.7197265625,53,2019-12-13 05:33:45.951144
5415.85546875,53,2019-12-13 05:33:46.069909
5446.87548828125,53,2019-12-13 05:33:46.185801
5671.0908203125,53,2019-12-13 05:33:46.309536
5285.8505859375,53,2019-12-13 05:33:46.424984
5466.3564453125,53,2019-12-13 05:33:46.542306
5362.92529296875,53,2019-12-13 05:33:46.658673
5421.9287109375,53,2019-12-13 05:33:46.783611
5319.96630859375,53,2019-12-13 05:33:46.898555
5588.3701171875,53,2019-12-13 05:33:47.016160
5635.1171875,53,2019-12-13 05:33:47.132066
5386.109375,53,2019-12-13 05:33:47.249073
5451.18017578125,53,2019-12-13 05:33:47.365327
5616.1806640625,53,2019-12-13 05:33:47.500999
5662.9287109375,53,2019-12-13 05:33:47.622265
5835.5810546875,53,2019-12-13 05:33:47.746276
5359.53173828125,53,2019-12-13 05:33:47.864126
5450.9912109375,54,2019-12-13 05:33:47.987714
5470.52978515625,54,2019-12-13 05:33:48.110341
5485.16357421875,54,2019-12-13 05:33:48.233271
5493.64306640625,54,2019-12-13 05:33:48.350259
5295.34033203125,54,2019-12-13 05:33:48.467052
