d_loss,epoch,created_at,g_loss
72.412353515625,26,2019-12-13 05:27:49.706972,
64.4328384399414,26,2019-12-13 05:27:49.828188,
65.08049011230469,26,2019-12-13 05:27:49.952949,
68.08163452148438,26,2019-12-13 05:27:50.080395,
61.266658782958984,26,2019-12-13 05:27:50.213423,-4226.91796875
84.70402526855469,26,2019-12-13 05:27:50.340952,
50.17219924926758,26,2019-12-13 05:27:50.467088,
86.15804290771484,26,2019-12-13 05:27:50.591340,
80.42988586425781,26,2019-12-13 05:27:50.715492,
77.12926483154297,26,2019-12-13 05:27:50.841271,
62.36634063720703,26,2019-12-13 05:27:50.969700,
68.87153625488281,26,2019-12-13 05:27:51.093446,
75.21453857421875,26,2019-12-13 05:27:51.225540,
76.84249877929688,26,2019-12-13 05:27:51.359154,
63.28203582763672,26,2019-12-13 05:27:51.487306,
64.85272216796875,26,2019-12-13 05:27:51.616439,
63.7836799621582,26,2019-12-13 05:27:51.740284,
59.50654602050781,26,2019-12-13 05:27:51.864227,
60.7260627746582,26,2019-12-13 05:27:51.985926,
77.57813262939453,26,2019-12-13 05:27:52.110319,
59.72379684448242,26,2019-12-13 05:27:52.244901,
65.54373168945312,26,2019-12-13 05:27:52.370678,
66.91427612304688,26,2019-12-13 05:27:52.493224,
63.91523742675781,26,2019-12-13 05:27:52.617620,
71.7590103149414,26,2019-12-13 05:27:52.741262,
50.37041473388672,26,2019-12-13 05:27:52.866606,-4138.91015625
54.989505767822266,26,2019-12-13 05:27:52.987692,
50.598548889160156,26,2019-12-13 05:27:53.103179,
64.82493591308594,26,2019-12-13 05:27:53.229800,
61.50717544555664,26,2019-12-13 05:27:53.353489,
77.76066589355469,26,2019-12-13 05:27:53.485058,
65.46478271484375,26,2019-12-13 05:27:53.608603,
66.58592224121094,26,2019-12-13 05:27:53.732891,
70.60197448730469,26,2019-12-13 05:27:53.854274,
73.67190551757812,26,2019-12-13 05:27:53.980479,
72.71800994873047,26,2019-12-13 05:27:54.103510,
75.20478820800781,26,2019-12-13 05:27:54.224768,
66.392822265625,26,2019-12-13 05:27:54.337832,
79.13542175292969,26,2019-12-13 05:27:54.455555,
69.98680114746094,26,2019-12-13 05:27:54.575130,
69.56318664550781,26,2019-12-13 05:27:54.706468,
59.51271057128906,26,2019-12-13 05:27:54.829204,
64.63389587402344,26,2019-12-13 05:27:54.953604,
66.9571304321289,26,2019-12-13 05:27:55.074522,
57.66151428222656,26,2019-12-13 05:27:55.198082,
62.90520095825195,26,2019-12-13 05:27:55.321429,
60.36481857299805,26,2019-12-13 05:27:55.445422,-4104.826171875
58.230735778808594,26,2019-12-13 05:27:55.565716,
62.22684860229492,26,2019-12-13 05:27:55.689149,
61.314762115478516,26,2019-12-13 05:27:55.813101,
62.76283264160156,26,2019-12-13 05:27:55.942349,
76.23818969726562,26,2019-12-13 05:27:56.064913,
69.02883911132812,26,2019-12-13 05:27:56.186338,
56.49040222167969,26,2019-12-13 05:27:56.312323,
65.95069885253906,27,2019-12-13 05:27:56.445696,
69.28300476074219,27,2019-12-13 05:27:56.570477,
64.66709899902344,27,2019-12-13 05:27:56.691460,
60.84273147583008,27,2019-12-13 05:27:56.814319,
53.8992919921875,27,2019-12-13 05:27:56.937608,
58.642906188964844,27,2019-12-13 05:27:57.060841,
59.479740142822266,27,2019-12-13 05:27:57.175931,
63.757572174072266,27,2019-12-13 05:27:57.303099,
65.75713348388672,27,2019-12-13 05:27:57.425610,
56.98320770263672,27,2019-12-13 05:27:57.550202,-4083.502685546875
57.27885818481445,27,2019-12-13 05:27:57.677872,
61.98082733154297,27,2019-12-13 05:27:57.799691,
57.038822174072266,27,2019-12-13 05:27:57.929570,
51.75843048095703,27,2019-12-13 05:27:58.055689,
67.40086364746094,27,2019-12-13 05:27:58.182803,
65.44921875,27,2019-12-13 05:27:58.304356,
53.68353271484375,27,2019-12-13 05:27:58.427010,
46.09803009033203,27,2019-12-13 05:27:58.551553,
58.32981872558594,27,2019-12-13 05:27:58.680604,
54.497867584228516,27,2019-12-13 05:27:58.804853,
67.15486145019531,27,2019-12-13 05:27:58.937518,
52.3326416015625,27,2019-12-13 05:27:59.063414,
78.1023178100586,27,2019-12-13 05:27:59.187204,
73.93559265136719,27,2019-12-13 05:27:59.308504,
62.475215911865234,27,2019-12-13 05:27:59.439647,
60.8055534362793,27,2019-12-13 05:27:59.565411,
57.691104888916016,27,2019-12-13 05:27:59.690713,
75.96676635742188,27,2019-12-13 05:27:59.811505,
